Datetime,Temperature_15m,Salinity_15m,Temperature_100m,Salinity_100m,Temperature_210m,Salinity_210m
2019-08-05 20:00:01+00:00,11.838275,32.26740625,8.764614285714286,32.72987142857143,7.4374375,33.16
2019-08-06 00:00:01+00:00,11.802242708333333,32.27933854166667,8.687939583333334,32.744062500000005,7.518341666666667,33.14239583333333
2019-08-07 00:00:01+00:00,11.872855208333334,32.268401041666664,8.635343749999999,32.761245833333334,7.563095833333333,33.131437500000004
2019-08-08 00:00:01+00:00,11.899805208333333,32.25015729166667,8.596485416666667,32.779593750000004,7.587508333333333,33.12385416666667
2019-08-09 00:00:01+00:00,12.03934479166667,32.251027083333334,8.416070833333334,32.837133333333334,7.6096562500000005,33.11602083333333
2019-08-10 00:00:01+00:00,12.024638541666667,32.2516125,8.213608333333333,32.905002083333336,7.6273437500000005,33.1091875
2019-08-11 00:00:01+00:00,12.115301041666667,32.23803854166667,8.134022916666668,32.93139791666667,7.624572916666666,33.11208333333334
2019-08-12 00:00:01+00:00,12.118898958333332,32.24288229166667,8.0663875,32.952785416666664,7.6024270833333345,33.1228125
2019-08-13 00:00:01+00:00,12.11353541666667,32.24458020833333,8.040233333333335,32.96141875,7.549316666666667,33.1468125
2019-08-14 00:00:01+00:00,12.209605208333334,32.235353124999996,8.063564583333333,32.95999166666667,7.507585416666667,33.17189583333333
2019-08-15 00:00:01+00:00,12.322873958333332,32.230765625000004,8.139585416666668,32.93716666666666,7.480616666666666,33.18995833333333
2019-08-16 00:00:01+00:00,12.306912500000001,32.234378125,8.260522916666666,32.90116666666667,7.484229166666666,33.190416666666664
2019-08-17 00:00:01+00:00,12.513190624999998,32.22912604166667,8.4256125,32.856260416666665,7.4885270833333335,33.190020833333335
2019-08-18 00:00:01+00:00,12.398925,32.245382291666665,8.395629166666668,32.86881041666667,7.496347916666667,33.18666666666667
2019-08-19 00:00:01+00:00,12.639438541666665,32.23729479166667,8.407985416666667,32.865625,7.538166666666666,33.16583333333333
2019-08-20 00:00:01+00:00,12.685106249999999,32.23192604166667,8.29294375,32.901610416666664,7.5285520833333335,33.17214583333333
2019-08-21 00:00:01+00:00,11.963341666666667,32.2118125,7.898812500000001,33.02935208333333,7.545464583333334,33.16920833333333
2019-08-22 00:00:01+00:00,11.944252083333334,32.162511458333334,7.8209625,33.0565625,7.463620833333334,33.241166666666665
2019-08-23 00:00:01+00:00,11.934952083333334,32.121632291666664,7.844337499999999,33.04688541666666,7.344785416666666,33.3170625
2019-08-24 00:00:01+00:00,11.947009375,32.136725,7.721595833333333,33.08952291666666,7.192249999999999,33.392312499999996
2019-08-25 00:00:01+00:00,11.981280208333333,32.130709375,7.726364583333333,33.08812916666667,7.178708333333334,33.40029166666667
2019-08-26 00:00:01+00:00,11.762163541666666,32.21449583333333,7.757591666666667,33.07866875,7.177579166666667,33.400749999999995
2019-08-27 00:00:01+00:00,11.620220833333335,32.246201041666666,7.732922916666666,33.0872125,7.155322916666667,33.412625
2019-08-28 00:00:01+00:00,11.590945833333336,32.253359374999995,7.793510416666667,33.07037291666666,7.161297916666666,33.409124999999996
2019-08-29 00:00:01+00:00,11.888403125000002,32.211413541666666,8.058972916666667,32.988556249999995,7.186683333333334,33.395833333333336
2019-08-30 00:00:01+00:00,12.008957291666666,32.22224583333334,8.386354166666667,32.89707083333334,7.1982,33.38970833333334
2019-08-31 00:00:01+00:00,11.892069791666666,32.25750625,8.520322916666666,32.86495625,7.241202127659575,33.36687234042554
2019-09-01 00:00:01+00:00,11.671982291666666,32.27183541666667,8.626410416666667,32.84147708333333,7.284177083333334,33.3449375
2019-09-02 00:00:01+00:00,11.670140625,32.272846875,8.614502083333333,32.852297916666664,7.353808333333333,33.31070833333333
2019-09-03 00:00:01+00:00,11.620065625,32.32041145833333,8.708006249999999,32.82671875,7.403341666666667,33.28845833333333
2019-09-04 00:00:01+00:00,11.570133333333333,32.34196979166666,8.708879166666668,32.83358333333334,7.456575,33.26514583333333
2019-09-05 00:00:01+00:00,11.642359375,32.322028125,8.7729125,32.82341041666667,7.50986875,33.242895833333336
2019-09-06 00:00:01+00:00,11.769254166666668,32.34874895833334,8.68204375,32.84818333333333,7.541997916666666,33.23052083333334
2019-09-07 00:00:01+00:00,11.873697916666666,32.33801875,8.639845833333334,32.86068125,7.571697916666666,33.21875
2019-09-08 00:00:01+00:00,11.738372916666668,32.27675625,8.545920833333334,32.88729583333333,7.5791104166666665,33.217062500000004
2019-09-09 00:00:01+00:00,11.80944375,32.24740416666666,8.525952083333333,32.896345833333335,7.584091666666666,33.2151875
2019-09-10 00:00:01+00:00,12.239153125000001,32.23261875,8.559227083333333,32.88920625,7.577089583333333,33.21902083333333
2019-09-11 00:00:01+00:00,12.330190625,32.25488333333334,8.547868750000001,32.893064583333334,7.600108333333334,33.21010416666667
2019-09-12 00:00:01+00:00,12.085169791666667,32.285784375,8.298077083333332,32.97963958333333,7.599722916666667,33.21141666666667
2019-09-13 00:00:01+00:00,11.681020833333333,32.266047916666665,8.1939,33.01278333333334,7.6389812500000005,33.19770833333334
2019-09-14 00:00:01+00:00,11.725371874999999,32.27820208333333,8.143372916666666,33.02562916666667,7.64791875,33.1950625
2019-09-15 00:00:01+00:00,12.000429166666668,32.281986458333336,8.215852083333333,32.996681249999995,7.654066666666666,33.193375
2019-09-16 00:00:01+00:00,12.061933333333334,32.28995520833333,8.296810416666666,32.96890833333333,7.656672916666667,33.19529166666667
2019-09-17 00:00:01+00:00,11.882317708333332,32.320619791666665,8.221339583333334,32.99499791666667,7.6501125,33.205999999999996
